author_id,year,is_treated,event_year_aligned,is_industry_elite,is_academic_elite,country_code,avg_logRCR,yearly_paper_count,relative_year,Post,DID_term,is_elite_overall
A5101659200,2023,1,2022,0.0,1.0,IN,0.517393099839523,1,1,1,1,1
A5101659200,2024,1,2022,0.0,1.0,IN,0.3011591944568682,2,2,1,1,1
A5101659200,2025,1,2022,0.0,1.0,IN,1.121826252537407,1,3,1,1,1
A5101659290,2020,1,2025,0.0,1.0,IN,0.2537236011782942,1,-5,0,0,1
A5101659290,2021,1,2025,0.0,1.0,IN,0.2988813903714036,1,-4,0,0,1
A5101659290,2025,1,2025,0.0,1.0,IN,0.0,2,0,1,1,1
A5101659945,2015,1,2025,0.0,1.0,US,0.3858964274207065,1,-10,0,0,1
A5101659945,2024,1,2025,0.0,1.0,US,0.0,1,-1,0,0,1
A5101659945,2025,1,2025,0.0,1.0,US,0.0,1,0,1,1,1
A5101660252,2023,1,2024,0.0,1.0,CN,1.1579918997752692,1,-1,0,0,1
A5101660252,2024,1,2024,0.0,1.0,CN,0.0809370593618021,4,0,1,1,1
A5101660252,2025,1,2024,0.0,1.0,CN,0.2030308509947091,7,1,1,1,1
A5101660405,2020,1,2023,0.0,0.0,CN,0.2537236011782942,1,-3,0,0,0
A5101660405,2023,1,2023,0.0,0.0,CN,0.0,1,0,1,1,0
A5101660405,2024,1,2023,0.0,0.0,CN,0.5757839884371299,3,1,1,1,0
A5101660405,2025,1,2023,0.0,0.0,CN,1.1097325539561351,3,2,1,1,0
A5101660631,2021,1,2025,0.0,1.0,CN,0.0,1,-4,0,0,1
A5101660631,2024,1,2025,0.0,1.0,CN,0.0,1,-1,0,0,1
A5101660631,2025,1,2025,0.0,1.0,CN,1.450346274322551,3,0,1,1,1
A5101661008,2016,1,2018,0.0,1.0,CN,0.1160481139396728,1,-2,0,0,1
A5101661008,2018,1,2018,0.0,1.0,CN,0.6929073047879165,3,0,1,1,1
A5101661008,2019,1,2018,0.0,1.0,CN,1.1164835917851952,2,1,1,1,1
A5101661008,2020,1,2018,0.0,1.0,CN,0.4301042547900936,10,2,1,1,1
A5101661008,2021,1,2018,0.0,1.0,CN,0.4402515105611991,2,3,1,1,1
A5101661008,2022,1,2018,0.0,1.0,CN,0.1912364397092214,2,4,1,1,1
A5101661008,2023,1,2018,0.0,1.0,CN,0.1041842711248427,6,5,1,1,1
A5101661008,2024,1,2018,0.0,1.0,CN,0.2260766311786839,16,6,1,1,1
A5101661008,2025,1,2018,0.0,1.0,CN,0.1807583437767696,18,7,1,1,1
A5101662437,2018,1,2024,0.0,1.0,CN,0.927933265363024,1,-6,0,0,1
A5101662437,2022,1,2024,0.0,1.0,CN,0.1240660236753788,3,-2,0,0,1
A5101662437,2023,1,2024,0.0,1.0,CN,0.1798416491968618,3,-1,0,0,1
A5101662437,2024,1,2024,0.0,1.0,CN,0.0,1,0,1,1,1
A5101662437,2025,1,2024,0.0,1.0,CN,0.0,1,1,1,1,1
A5101663319,2024,1,2026,0.0,0.0,CN,0.0809370593618021,2,-2,0,0,0
A5101663319,2025,1,2026,0.0,0.0,CN,0.0,1,-1,0,0,0
A5101663319,2026,1,2026,0.0,0.0,CN,0.0,1,0,1,1,0
A5101664820,2023,1,2024,0.0,0.0,Unknown,0.7431299980702288,3,-1,0,0,0
A5101664820,2024,1,2024,0.0,0.0,Unknown,0.4819346285319887,4,0,1,1,0
A5101664820,2025,1,2024,0.0,0.0,Unknown,0.0,1,1,1,1,0
A5101664915,2022,1,2023,0.0,0.0,CN,0.2222630476851781,3,-1,0,0,0
A5101664915,2023,1,2023,0.0,0.0,CN,0.3878140646760807,6,0,1,1,0
A5101664915,2025,1,2023,0.0,0.0,CN,0.0,2,2,1,1,0
A5101665008,2023,1,2025,0.0,1.0,CN,0.0,1,-2,0,0,1
A5101665008,2025,1,2025,0.0,1.0,CN,0.0,1,0,1,1,1
A5101665008,2026,1,2025,0.0,1.0,CN,0.0,2,1,1,1,1
A5101665660,2024,1,2025,0.0,1.0,CN,0.2315166565902362,2,-1,0,0,1
A5101665660,2025,1,2025,0.0,1.0,CN,0.0,8,0,1,1,1
A5101665660,2026,1,2025,0.0,1.0,CN,0.0,1,1,1,1,1
A5101666011,2019,1,2021,1.0,1.0,CN,0.8903238291480667,1,-2,0,0,1
A5101666011,2020,1,2021,1.0,1.0,CN,2.499310113401585,2,-1,0,0,1
A5101666011,2021,1,2021,1.0,1.0,CN,2.36831126626829,7,0,1,1,1
A5101666011,2022,1,2021,1.0,1.0,CN,1.7650675856367193,13,1,1,1,1
A5101666011,2023,1,2021,1.0,1.0,CN,0.826330472504902,16,2,1,1,1
A5101666011,2024,1,2021,1.0,1.0,CN,0.5255539490785228,13,3,1,1,1
A5101666011,2025,1,2021,1.0,1.0,CN,0.8067757667237485,12,4,1,1,1
A5101666108,2019,1,2022,0.0,1.0,CN,0.6509660732478745,1,-3,0,0,1
A5101666108,2021,1,2022,0.0,1.0,CN,0.6569667400263887,1,-1,0,0,1
A5101666108,2022,1,2022,0.0,1.0,CN,0.925639928470274,2,0,1,1,1
A5101666108,2023,1,2022,0.0,1.0,CN,0.8850551703900015,4,1,1,1,1
A5101666108,2024,1,2022,0.0,1.0,CN,0.6809947070278501,4,2,1,1,1
A5101666108,2025,1,2022,0.0,1.0,CN,1.173919337258023,2,3,1,1,1
A5101666117,2021,1,2025,0.0,0.0,CN,0.7026916143592448,2,-4,0,0,0
A5101666117,2022,1,2025,0.0,0.0,CN,0.371375888787247,2,-3,0,0,0
A5101666117,2023,1,2025,0.0,0.0,CN,0.4315948149892532,2,-2,0,0,0
A5101666117,2025,1,2025,0.0,0.0,CN,1.178156188371292,4,0,1,1,0
A5101667271,2020,1,2025,0.0,0.0,Unknown,1.280750426268508,1,-5,0,0,0
A5101667271,2025,1,2025,0.0,0.0,Unknown,0.0,1,0,1,1,0
A5101667271,2026,1,2025,0.0,0.0,Unknown,0.0,2,1,1,1,0
A5101667484,2018,1,2019,0.0,1.0,CN,0.2728458547947379,1,-1,0,0,1
A5101667484,2019,1,2019,0.0,1.0,CN,0.5723793158764018,3,0,1,1,1
A5101667484,2021,1,2019,0.0,1.0,CN,0.0564354180456583,1,2,1,1,1
A5101667484,2022,1,2019,0.0,1.0,CN,0.4815991533070085,2,3,1,1,1
A5101667484,2023,1,2019,0.0,1.0,CN,0.0725943690336118,1,4,1,1,1
A5101667484,2024,1,2019,0.0,1.0,CN,0.7481133400778468,3,5,1,1,1
A5101667484,2025,1,2019,0.0,1.0,CN,3.747363676376713,1,6,1,1,1
A5101667554,2022,1,2023,0.0,0.0,US,0.11548023866133,1,-1,0,0,0
A5101667554,2023,1,2023,0.0,0.0,US,0.0725943690336118,1,0,1,1,0
A5101667554,2025,1,2023,0.0,0.0,US,0.0,1,2,1,1,0
A5101667921,2020,1,2024,0.0,1.0,CN,1.4062682886180593,1,-4,0,0,1
A5101667921,2024,1,2024,0.0,1.0,CN,0.4877028965851055,3,0,1,1,1
A5101668802,2018,1,2025,0.0,0.0,CN,0.0384629416230276,1,-7,0,0,0
A5101668802,2023,1,2025,0.0,0.0,CN,0.3727805085448337,1,-2,0,0,0
A5101668802,2025,1,2025,0.0,0.0,CN,0.0,1,0,1,1,0
A5101668907,2022,1,2025,0.0,1.0,CN,0.0,1,-3,0,0,1
A5101668907,2025,1,2025,0.0,1.0,CN,0.4939147210177673,4,0,1,1,1
A5101669635,2017,1,2019,0.0,0.0,CN,0.0,1,-2,0,0,0
A5101669635,2019,1,2019,0.0,0.0,CN,0.1812957925347554,2,0,1,1,0
A5101669635,2021,1,2019,0.0,0.0,CN,0.0831453615029891,2,2,1,1,0
A5101669635,2023,1,2019,0.0,0.0,CN,0.5612959515778567,1,4,1,1,0
A5101669635,2024,1,2019,0.0,0.0,CN,0.0809370593618021,2,5,1,1,0
A5101669635,2025,1,2019,0.0,0.0,CN,0.0,3,6,1,1,0
A5101669873,2021,1,2023,0.0,0.0,Unknown,0.0564354180456583,1,-2,0,0,0
A5101669873,2023,1,2023,0.0,0.0,Unknown,0.2806479757889283,2,0,1,1,0
A5101669873,2024,1,2023,0.0,0.0,Unknown,0.0,1,1,1,1,0
A5101669873,2025,1,2023,0.0,0.0,Unknown,0.0,2,2,1,1,0
A5101670265,2019,1,2022,0.0,0.0,CN,0.0391116886458061,1,-3,0,0,0
A5101670265,2020,1,2022,0.0,0.0,CN,0.2292034254256512,3,-2,0,0,0
A5101670265,2021,1,2022,0.0,0.0,CN,0.1705194566791779,2,-1,0,0,0
A5101670265,2022,1,2022,0.0,0.0,CN,0.2079956563490717,2,0,1,1,0
A5101670265,2023,1,2022,0.0,0.0,CN,0.0,3,1,1,1,0
A5101670265,2024,1,2022,0.0,0.0,CN,0.0,1,2,1,1,0
A5101670265,2025,1,2022,0.0,0.0,CN,0.455173422342813,4,3,1,1,0
A5101670927,2017,1,2020,0.0,0.0,CN,0.0351832780744563,1,-3,0,0,0
A5101670927,2020,1,2020,0.0,0.0,CN,0.0470132734082054,2,0,1,1,0
A5101670927,2021,1,2020,0.0,0.0,CN,0.7881192581443718,3,1,1,1,0
A5101670927,2023,1,2020,0.0,0.0,CN,0.0725943690336118,1,3,1,1,0
A5101670927,2024,1,2020,0.0,0.0,CN,0.7609586713939109,2,4,1,1,0
A5101670927,2025,1,2020,0.0,0.0,CN,4.649405475839759,1,5,1,1,0
A5101671522,2022,1,2025,0.0,0.0,CN,0.0396041030605504,3,-3,0,0,0
A5101671522,2023,1,2025,0.0,0.0,CN,0.2036612598241103,1,-2,0,0,0
A5101671522,2024,1,2025,0.0,0.0,CN,0.0,1,-1,0,0,0
A5101671522,2025,1,2025,0.0,0.0,CN,2.31288762329567,2,0,1,1,0
A5101671589,2021,1,2024,0.0,0.0,Unknown,0.1605656399304993,1,-3,0,0,0
A5101671589,2022,1,2024,0.0,0.0,Unknown,0.3552575239126286,4,-2,0,0,0
A5101671589,2023,1,2024,0.0,0.0,Unknown,0.4714739267481027,1,-1,0,0,0
A5101671589,2024,1,2024,0.0,0.0,Unknown,0.5670776721883912,2,0,1,1,0
A5101671589,2026,1,2024,0.0,0.0,Unknown,0.0,2,2,1,1,0
A5101671806,2020,1,2021,0.0,1.0,CN,0.8737763554058592,1,-1,0,0,1
A5101671806,2021,1,2021,0.0,1.0,CN,0.6799603487999667,3,0,1,1,1
A5101671806,2022,1,2021,0.0,1.0,CN,0.1685762724949991,1,1,1,1,1
A5101671806,2023,1,2021,0.0,1.0,CN,0.3195232527360995,1,2,1,1,1
A5101671806,2025,1,2021,0.0,1.0,CN,0.0,1,4,1,1,1
A5101672664,2019,1,2024,0.0,1.0,CN,0.0767510574112736,1,-5,0,0,1
A5101672664,2024,1,2024,0.0,1.0,CN,0.1618741187236042,2,0,1,1,1
A5101672664,2025,1,2024,0.0,1.0,CN,0.3739420841791356,3,1,1,1,1
A5101672909,2017,1,2024,0.0,1.0,CN,0.1338647011026837,1,-7,0,0,1
A5101672909,2020,1,2024,0.0,1.0,CN,0.2199866635219794,2,-4,0,0,1
A5101672909,2021,1,2024,0.0,1.0,CN,0.0564354180456583,1,-3,0,0,1
A5101672909,2022,1,2024,0.0,1.0,CN,0.0594061545908256,1,-2,0,0,1
A5101672909,2023,1,2024,0.0,1.0,CN,0.0,1,-1,0,0,1
A5101672909,2024,1,2024,0.0,1.0,CN,0.2926343299878543,2,0,1,1,1
A5101673065,2018,1,2025,0.0,0.0,CN,0.0755011169399008,1,-7,0,0,0
A5101673065,2019,1,2025,0.0,0.0,CN,0.2462398425396106,1,-6,0,0,0
A5101673065,2025,1,2025,0.0,0.0,CN,0.0,4,0,1,1,0
A5101673665,2021,1,2024,0.0,1.0,IE,0.1605656399304993,1,-3,0,0,1
A5101673665,2023,1,2024,0.0,1.0,IE,0.0725943690336118,1,-1,0,0,1
A5101673665,2024,1,2024,0.0,1.0,IE,0.0,1,0,1,1,1
A5101673665,2025,1,2024,0.0,1.0,IE,0.710607978481482,1,1,1,1,1
A5101674005,2023,1,2025,0.0,0.0,Unknown,0.0,2,-2,0,0,0
A5101674005,2025,1,2025,0.0,0.0,Unknown,0.0,1,0,1,1,0
A5101674648,2020,1,2024,0.0,0.0,ES,0.6494995858836397,1,-4,0,0,0
A5101674648,2024,1,2024,0.0,0.0,ES,0.2329163343621743,4,0,1,1,0
A5101674648,2025,1,2024,0.0,0.0,ES,0.7624008098304014,4,1,1,1,0
A5101674648,2026,1,2024,0.0,0.0,ES,0.0,1,2,1,1,0
A5101675123,2019,1,2021,0.0,1.0,CN,0.0767510574112736,1,-2,0,0,1
A5101675123,2021,1,2021,0.0,1.0,CN,0.8847009457129711,4,0,1,1,1
A5101675123,2024,1,2021,0.0,1.0,CN,0.8672304932672367,3,3,1,1,1
A5101675123,2025,1,2021,0.0,1.0,CN,0.936542707074425,4,4,1,1,1
A5101675201,2022,1,2025,0.0,0.0,CN,0.1685762724949991,1,-3,0,0,0
A5101675201,2025,1,2025,0.0,0.0,CN,0.355303989240741,2,0,1,1,0
A5101675206,2019,1,2021,0.0,0.0,Unknown,0.0,2,-2,0,0,0
A5101675206,2021,1,2021,0.0,0.0,Unknown,1.960713210484747,2,0,1,1,0
A5101675206,2022,1,2021,0.0,0.0,Unknown,2.4883188804458314,2,1,1,1,0
A5101675206,2025,1,2021,0.0,0.0,Unknown,0.0,1,4,1,1,0
A5101675241,2021,0,2024,0.0,0.0,ES,0.7816033764417732,3,-3,0,0,0
A5101676148,2023,1,2024,0.0,1.0,CN,0.0725943690336118,1,-1,0,0,1
A5101676148,2024,1,2024,0.0,1.0,CN,0.1618741187236042,1,0,1,1,1
A5101676148,2025,1,2024,0.0,1.0,CN,0.5609131262687035,2,1,1,1,1
A5101677107,2021,1,2022,0.0,1.0,CN,0.0,1,-1,0,0,1
A5101677107,2022,1,2022,0.0,1.0,CN,0.1685762724949991,1,0,1,1,1
A5101677107,2023,1,2022,0.0,1.0,CN,0.0,1,1,1,1,1
A5101677110,2018,1,2021,0.0,0.0,Unknown,0.2112922385197081,1,-3,0,0,0
A5101677110,2020,1,2021,0.0,0.0,Unknown,0.0919151893828618,1,-1,0,0,0
A5101677110,2021,1,2021,0.0,0.0,Unknown,0.9046115333356136,2,0,1,1,0
A5101677110,2022,1,2021,0.0,0.0,Unknown,0.4388067159697097,1,1,1,1,0
A5101677227,2018,1,2020,0.0,0.0,Unknown,0.410214107242885,3,-2,0,0,0
A5101677227,2020,1,2020,0.0,0.0,Unknown,0.2775040227496134,4,0,1,1,0
A5101677227,2021,1,2020,0.0,0.0,Unknown,0.1705194566791779,2,1,1,1,0
A5101677227,2023,1,2020,0.0,0.0,Unknown,0.0,2,3,1,1,0
A5101677227,2024,1,2020,0.0,0.0,Unknown,0.3235360236891623,5,4,1,1,0
A5101677227,2025,1,2020,0.0,0.0,Unknown,0.0546621521908832,13,5,1,1,0
A5101677327,2019,0,2021,0.0,1.0,AU,0.0391116886458061,1,-2,0,0,1
A5101677327,2020,0,2021,0.0,1.0,AU,0.0919151893828618,1,-1,0,0,1
A5101677327,2021,0,2021,0.0,1.0,AU,0.4203698321954573,1,0,1,0,1
A5101677384,2017,0,2021,0.0,0.0,CN,0.5401070972307063,1,-4,0,0,0
A5101677384,2018,0,2021,0.0,0.0,CN,0.0,1,-3,0,0,0
A5101677384,2019,0,2021,0.0,0.0,CN,2.185776058778559,1,-2,0,0,0
A5101677384,2025,0,2021,0.0,0.0,CN,0.0,1,4,1,0,0
A5101677487,2024,1,2025,0.0,1.0,CN,0.1618741187236042,1,-1,0,0,1
A5101677487,2025,1,2025,0.0,1.0,CN,0.0,3,0,1,1,1
A5101677729,2019,1,2024,0.0,1.0,CN,0.7499175038197149,1,-5,0,0,1
A5101677729,2021,1,2024,0.0,1.0,CN,0.1352104724454095,2,-3,0,0,1
A5101677729,2022,1,2024,0.0,1.0,CN,0.2669926407571127,1,-2,0,0,1
A5101677729,2023,1,2024,0.0,1.0,CN,0.517393099839523,1,-1,0,0,1
A5101677729,2024,1,2024,0.0,1.0,CN,0.1618741187236042,2,0,1,1,1
A5101677729,2025,1,2024,0.0,1.0,CN,0.0,1,1,1,1,1
A5101677842,2019,1,2025,0.0,1.0,CN,0.3458644669923989,2,-6,0,0,1
A5101677842,2025,1,2025,0.0,1.0,CN,0.0,1,0,1,1,1
A5101678298,2020,1,2021,0.0,0.0,CN,1.105822464623559,1,-1,0,0,0
A5101678298,2021,1,2021,0.0,0.0,CN,0.2751513570856384,2,0,1,1,0
A5101678298,2022,1,2021,0.0,0.0,CN,1.125257360570539,1,1,1,1,0
A5101678298,2025,1,2021,0.0,0.0,CN,0.455173422342813,4,4,1,1,0
A5101678422,2018,1,2020,0.0,1.0,CN,0.5789949768696219,1,-2,0,0,1
A5101678422,2020,1,2020,0.0,1.0,CN,0.3929600536357533,1,0,1,1,1
A5101678422,2025,1,2020,0.0,1.0,CN,0.0,1,5,1,1,1
A5101678495,2017,1,2025,0.0,1.0,US,0.7962406576209325,3,-8,0,0,1
A5101678495,2018,1,2025,0.0,1.0,US,0.1112163204585672,1,-7,0,0,1
A5101678495,2019,1,2025,0.0,1.0,US,0.2462398425396106,1,-6,0,0,1
A5101678495,2020,1,2025,0.0,1.0,US,0.3068247795880029,2,-5,0,0,1
A5101678495,2025,1,2025,0.0,1.0,US,0.2804565631343517,4,0,1,1,1
A5101678530,2017,1,2025,0.0,1.0,CN,0.0351832780744563,1,-8,0,0,1
A5101678530,2018,1,2025,0.0,1.0,CN,0.1112163204585672,1,-7,0,0,1
A5101678530,2025,1,2025,0.0,1.0,CN,0.0,1,0,1,1,1
A5101679142,2021,1,2026,0.0,1.0,CN,0.3410389133583559,1,-5,0,0,1
A5101679142,2022,1,2026,0.0,1.0,CN,0.0,2,-4,0,0,1
A5101679142,2025,1,2026,0.0,1.0,CN,0.0,1,-1,0,0,1
A5101679142,2026,1,2026,0.0,1.0,CN,0.0,1,0,1,1,1
A5101679536,2022,1,2025,0.0,1.0,CN,0.7131972471671256,1,-3,0,0,1
A5101679536,2025,1,2025,0.0,1.0,CN,0.5609131262687035,4,0,1,1,1
A5101679880,2019,1,2023,0.0,0.0,CN,1.0582568423334069,2,-4,0,0,0
A5101679880,2020,1,2023,0.0,0.0,CN,0.6566065096791883,2,-3,0,0,0
A5101679880,2023,1,2023,0.0,0.0,CN,0.517393099839523,1,0,1,1,0
A5101679880,2024,1,2023,0.0,0.0,CN,0.0,1,1,1,1,0
A5101679880,2025,1,2023,0.0,0.0,CN,0.0,1,2,1,1,0
A5101680040,2021,1,2022,0.0,1.0,CN,0.0,1,-1,0,0,1
A5101680040,2022,1,2022,0.0,1.0,CN,0.0,1,0,1,1,1
A5101680040,2024,1,2022,0.0,1.0,CN,0.1618741187236042,1,2,1,1,1
A5101680201,2022,1,2023,0.0,0.0,CN,0.8763064137647952,3,-1,0,0,0
A5101680201,2023,1,2023,0.0,0.0,CN,0.1359541273984501,4,0,1,1,0
A5101680201,2024,1,2023,0.0,0.0,CN,0.0,1,1,1,1,0
A5101680803,2017,1,2023,0.0,1.0,CN,2.2269993245540203,1,-6,0,0,1
A5101680803,2023,1,2023,0.0,1.0,CN,0.5726113698155542,2,0,1,1,1
A5101680803,2024,1,2023,0.0,1.0,CN,0.5670776721883912,2,1,1,1,1
A5101680803,2025,1,2023,0.0,1.0,CN,0.8186153480172821,2,2,1,1,1
A5101680857,2022,1,2024,0.0,0.0,CN,0.0,1,-2,0,0,0
A5101680857,2023,1,2024,0.0,0.0,CN,0.5612959515778567,1,-1,0,0,0
A5101680857,2024,1,2024,0.0,0.0,CN,0.691778333216178,3,0,1,1,0
A5101681259,2020,1,2024,0.0,1.0,CN,0.8534811886011355,1,-4,0,0,1
A5101681259,2024,1,2024,0.0,1.0,CN,1.0304336162804473,2,0,1,1,1
A5101681259,2025,1,2024,0.0,1.0,CN,0.0,1,1,1,1,1
A5101681489,2023,0,2021,0.0,1.0,CN,0.1402735954304686,1,2,1,0,1
A5101681489,2023,0,2026,0.0,1.0,CN,0.1402735954304686,1,-3,0,0,1
A5101681489,2024,0,2021,0.0,1.0,CN,1.44839356471759,2,3,1,0,1
A5101681489,2024,0,2026,0.0,1.0,CN,1.44839356471759,2,-2,0,0,1
A5101683598,2018,1,2025,0.0,1.0,SG,0.1112163204585672,1,-7,0,0,1
A5101683598,2025,1,2025,0.0,1.0,SG,0.236869326160494,3,0,1,1,1
A5101684094,2021,1,2022,0.0,0.0,CN,0.2088280716330034,1,-1,0,0,0
A5101684094,2022,1,2022,0.0,0.0,CN,0.3951529082421009,2,0,1,1,0
A5101684094,2023,1,2022,0.0,0.0,CN,0.4636236373659842,4,1,1,1,0
A5101684094,2024,1,2022,0.0,0.0,CN,0.1618741187236042,1,2,1,1,0
A5101684275,2021,1,2023,0.0,1.0,JP,0.2548680886850014,1,-2,0,0,1
A5101684275,2023,1,2023,0.0,1.0,JP,0.7339436835486788,2,0,1,1,1
A5101684275,2024,1,2023,0.0,1.0,JP,0.6185726676845845,7,1,1,1,1
A5101684275,2025,1,2023,0.0,1.0,JP,0.8861963923865982,12,2,1,1,1
A5101684942,2020,1,2023,0.0,0.0,CN,0.1760885764788077,1,-3,0,0,0
A5101684942,2023,1,2023,0.0,0.0,CN,0.7154825691759867,2,0,1,1,0
A5101685330,2018,1,2025,0.0,0.0,CN,0.0,2,-7,0,0,0
A5101685330,2025,1,2025,0.0,0.0,CN,0.0,1,0,1,1,0
A5101685929,2021,1,2026,0.0,0.0,CN,0.2254471091593379,2,-5,0,0,0
A5101685929,2023,1,2026,0.0,0.0,CN,0.2036612598241103,1,-3,0,0,0
A5101685929,2024,1,2026,0.0,0.0,CN,0.0,1,-2,0,0,0
A5101685929,2025,1,2026,0.0,0.0,CN,0.0,2,-1,0,0,0
A5101685929,2026,1,2026,0.0,0.0,CN,0.0,1,0,1,1,0
A5101686568,2020,1,2021,0.0,0.0,Unknown,0.2537236011782942,1,-1,0,0,0
A5101686568,2021,1,2021,0.0,0.0,Unknown,0.389720490432468,3,0,1,1,0
A5101686568,2025,1,2021,0.0,0.0,Unknown,0.0,1,4,1,1,0
A5101687272,2023,1,2026,0.0,0.0,Unknown,0.0,1,-3,0,0,0
A5101687272,2025,1,2026,0.0,0.0,Unknown,0.0,1,-1,0,0,0
A5101687272,2026,1,2026,0.0,0.0,Unknown,0.0,2,0,1,1,0
A5101687440,2020,1,2022,0.0,0.0,CN,0.2903919842688713,1,-2,0,0,0
A5101687440,2022,1,2022,0.0,0.0,CN,0.8786893126157634,1,0,1,1,0
A5101687440,2023,1,2022,0.0,0.0,CN,0.0725943690336118,1,1,1,1,0
A5101687836,2017,1,2021,0.0,1.0,CN,0.2236767915669183,1,-4,0,0,1
A5101687836,2021,1,2021,0.0,1.0,CN,0.3145989519142304,2,0,1,1,1
A5101687836,2022,1,2021,0.0,1.0,CN,0.680227362387469,6,1,1,1,1
A5101687836,2023,1,2021,0.0,1.0,CN,0.7967172784004266,2,2,1,1,1
A5101687836,2024,1,2021,0.0,1.0,CN,0.3152530714959145,2,3,1,1,1
A5101688307,2023,1,2024,0.0,1.0,CN,0.3195232527360995,2,-1,0,0,1
A5101688307,2024,1,2024,0.0,1.0,CN,0.4741678974208296,2,0,1,1,1
A5101688307,2025,1,2024,0.0,1.0,CN,0.710607978481482,1,1,1,1,1
A5101688407,2018,1,2024,0.0,0.0,CN,0.0,1,-6,0,0,0
A5101688407,2019,1,2024,0.0,0.0,CN,0.3128188946458248,2,-5,0,0,0
A5101688407,2020,1,2024,0.0,0.0,CN,1.517773876503684,1,-4,0,0,0
A5101688407,2024,1,2024,0.0,0.0,CN,0.1618741187236042,1,0,1,1,0
A5101688407,2025,1,2024,0.0,0.0,CN,1.121826252537407,1,1,1,1,0
A5101688422,2019,1,2021,0.0,0.0,CN,2.020756879407105,2,-2,0,0,0
A5101688422,2021,1,2021,0.0,0.0,CN,0.0,1,0,1,1,0
A5101688422,2022,1,2021,0.0,0.0,CN,0.6911510074613895,2,1,1,1,0
A5101688642,2020,0,2022,0.0,0.0,DK,0.3253603877906251,3,-2,0,0,0
A5101688642,2021,0,2022,0.0,0.0,DK,0.0,1,-1,0,0,0
A5101688710,2016,1,2017,1.0,0.0,US,0.7697640461899673,2,-1,0,0,1
A5101688710,2017,1,2017,1.0,0.0,US,0.6944797484232925,1,0,1,1,1
A5101688710,2020,1,2017,1.0,0.0,US,1.1043375448906765,3,3,1,1,1
A5101688710,2023,1,2017,1.0,0.0,US,0.2099277717754518,4,6,1,1,1
A5101688710,2024,1,2017,1.0,0.0,US,2.333380827782619,1,7,1,1,1
A5101688712,2017,1,2024,0.0,1.0,CA,0.1149049066885693,2,-7,0,0,1
A5101688712,2018,1,2024,0.0,1.0,CA,0.1112163204585672,1,-6,0,0,1
A5101688712,2024,1,2024,0.0,1.0,CA,0.6541744308056607,3,0,1,1,1
A5101688712,2025,1,2024,0.0,1.0,CA,0.5609131262687035,2,1,1,1,1
A5101689159,2020,1,2022,0.0,1.0,CN,0.1760885764788077,1,-2,0,0,1
A5101689159,2021,1,2022,0.0,1.0,CN,0.6457017306968986,4,-1,0,0,1
A5101689159,2022,1,2022,0.0,1.0,CN,0.9282802394146804,1,0,1,1,1
A5101690020,2021,1,2024,1.0,1.0,CN,0.8966825531169136,1,-3,0,0,1
A5101690020,2024,1,2024,1.0,1.0,CN,0.0809370593618021,2,0,1,1,1
A5101690020,2025,1,2024,1.0,1.0,CN,0.0,2,1,1,1,1
A5101690355,2023,1,2025,0.0,1.0,CN,0.0,1,-2,0,0,1
A5101690355,2024,1,2025,0.0,1.0,CN,1.18914105998929,1,-1,0,0,1
A5101690355,2025,1,2025,0.0,1.0,CN,0.355303989240741,2,0,1,1,1
A5101690701,2018,1,2022,0.0,1.0,US,0.7759929139125851,3,-4,0,0,1
A5101690701,2019,1,2022,0.0,1.0,US,0.2932630503229217,2,-3,0,0,1
A5101690701,2020,1,2022,0.0,1.0,US,0.4859796904020739,1,-2,0,0,1
A5101690701,2022,1,2022,0.0,1.0,US,0.1782925790536589,2,0,1,1,1
A5101690701,2023,1,2022,0.0,1.0,US,0.1779102186264527,4,1,1,1,1
A5101690701,2024,1,2022,0.0,1.0,US,1.8636271890695415,1,2,1,1,1
A5101690701,2025,1,2022,0.0,1.0,US,1.114029150599565,2,3,1,1,1
A5101690931,2020,1,2022,0.0,1.0,CN,0.0,1,-2,0,0,1
A5101690931,2021,1,2022,0.0,1.0,CN,0.6736040403375637,3,-1,0,0,1
A5101690931,2022,1,2022,0.0,1.0,CN,0.6493130569070538,2,0,1,1,1
A5101690931,2023,1,2022,0.0,1.0,CN,0.4184581762878112,2,1,1,1,1
A5101690931,2024,1,2022,0.0,1.0,CN,0.3525356794585017,4,2,1,1,1
A5101690931,2025,1,2022,0.0,1.0,CN,1.0171421527482782,6,3,1,1,1
A5101691348,2023,1,2024,0.0,0.0,CN,0.3727805085448337,1,-1,0,0,0
A5101691348,2024,1,2024,0.0,0.0,CN,0.1618741187236042,1,0,1,1,0
A5101691348,2025,1,2024,0.0,0.0,CN,0.5609131262687035,2,1,1,1,0
A5101691435,2022,0,2023,0.0,0.0,CN,0.9521829661922528,1,-1,0,0,0
A5101691435,2023,0,2023,0.0,0.0,CN,0.3195232527360995,1,0,1,0,0
A5101691435,2025,0,2023,0.0,0.0,CN,1.412372543287041,1,2,1,0,0
A5101691581,2023,1,2024,0.0,0.0,CN,1.721507023170732,1,-1,0,0,0
A5101691581,2024,1,2024,0.0,0.0,CN,1.0934215733161794,2,0,1,1,0
A5101691881,2023,1,2025,0.0,1.0,AU,0.1863902542724168,2,-2,0,0,1
A5101691881,2025,1,2025,0.0,1.0,AU,0.4581085577547222,4,0,1,1,1
