author_id,year,avg_logRCR,yearly_paper_count,total_papers_raw,is_treated,event_year,relative_year,Post,DID_term,primary_origin_field,T0_year,institution,is_industry_elite,is_academic_elite,country_code,is_elite_overall
A5075220317,2023,1.151292546497023,2,2,0,9999,,0.0,0.0,Computer Science,2018,East China Normal University,0.0,1.0,CN,1
A5100375038,2024,0.8738459601768237,14,14,1,2023,1.0,1.0,1.0,Computer Science,2017,Zhongyuan University of Technology,0.0,0.0,CN,0
A5037531369,2024,1.2982392127225526,4,4,0,9999,,0.0,0.0,Computer Science,2023,Aviation Industry Corporation of China (China),0.0,1.0,CN,1
A5100412814,2024,1.4451858789480825,2,2,1,2021,3.0,1.0,1.0,Computer Science,2019,Beijing Union University,0.0,0.0,CN,0
A5084925209,2024,0.6931471805599453,2,2,0,9999,,0.0,0.0,Engineering,2022,"Agency for Science, Technology and Research",0.0,0.0,SG,0
A5051981813,2024,1.108551660584001,8,8,1,2021,3.0,1.0,1.0,Computer Science,2017,BRAC University,0.0,0.0,BD,0
A5102124993,2023,0.5959967833171704,5,5,1,2023,0.0,1.0,1.0,Medicine,2020,Nanjing University of Aeronautics and Astronautics,0.0,1.0,CN,1
A5065359060,2023,0.7783788273025938,8,8,1,2023,0.0,1.0,1.0,Computer Science,2022,Huawei Technologies (China),1.0,1.0,CN,1
A5065790431,2025,0.0,3,3,1,2022,3.0,1.0,1.0,Computer Science,2017,WinnMed,0.0,0.0,US,0
A5066544075,2022,3.8985999850960056,2,2,1,2022,0.0,1.0,1.0,Computer Science,2020,Unknown,0.0,0.0,Unknown,0
A5066924496,2022,3.8985999850960056,1,1,1,2023,-1.0,0.0,0.0,Computer Science,2019,,0.0,0.0,,0
A5021289514,2022,3.4453912804167626,3,3,1,2023,-1.0,0.0,0.0,Computer Science,2022,Google (United States),1.0,0.0,US,1
A5091443553,2022,3.218786928077141,2,2,1,2023,-1.0,0.0,0.0,Engineering,2022,Google (United States),1.0,0.0,US,1
A5005577303,2022,2.7573302554525583,4,4,1,2023,-1.0,0.0,0.0,Engineering,2019,Google (United States),1.0,0.0,US,1
A5092798752,2025,0.0,2,2,0,9999,,0.0,0.0,Medicine,2023,Unknown,0.0,0.0,Unknown,0
A5068607578,2023,2.083332611900864,2,2,0,9999,,0.0,0.0,Materials Science,2019,University of Cambridge,0.0,1.0,GB,1
A5024384594,2024,1.791759469228055,2,2,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2022,University of Illinois Urbana-Champaign,0.0,1.0,US,1
A5048480773,2024,1.6094379124341005,1,1,1,2023,1.0,1.0,1.0,Computer Science,2019,National Cheng Kung University,0.0,1.0,TW,1
A5073856277,2024,1.8268796411139967,3,3,1,2021,3.0,1.0,1.0,Computer Science,2018,,0.0,0.0,,0
A5110364265,2023,1.0986122886681098,1,1,1,2023,0.0,1.0,1.0,Computer Science,2020,Guangzhou University of Chinese Medicine,0.0,0.0,CN,0
A5041681353,2023,1.0986122886681098,1,1,1,2023,0.0,1.0,1.0,Computer Science,2019,Sinopec (China),0.0,1.0,CN,1
A5104152378,2023,1.0986122886681098,1,1,1,2022,1.0,1.0,1.0,Computer Science,2019,Microsoft Research (United Kingdom),1.0,0.0,GB,1
A5034284627,2025,0.0,4,4,0,9999,,0.0,0.0,Computer Science,2020,Guru Gobind Singh Indraprastha University,0.0,1.0,IN,1
A5100670525,2023,0.4581453659370775,2,2,0,9999,,0.0,0.0,Computer Science,2020,Jiangnan University,0.0,0.0,CN,0
A5071654594,2023,0.2027325540540822,2,2,0,9999,,0.0,0.0,Computer Science,2022,,0.0,0.0,,0
A5077663332,2023,0.8003426530578863,11,11,1,2022,1.0,1.0,1.0,Computer Science,2019,Institut national de recherche en informatique et en automatique,0.0,0.0,FR,0
A5064904127,2024,0.8283022165960001,3,3,0,9999,,0.0,0.0,Materials Science,2020,Kunming University of Science and Technology,0.0,0.0,CN,0
A5085960891,2025,0.0,1,1,0,9999,,0.0,0.0,Engineering,2019,National Institute of Technology Calicut,0.0,1.0,IN,1
A5011594363,2024,1.1010068010853415,10,10,1,2023,1.0,1.0,1.0,Computer Science,2022,Hunan Institute of Engineering,0.0,0.0,CN,0
A5113913458,2022,1.0986122886681098,1,1,0,9999,,0.0,0.0,Engineering,2018,Vignana Jyothi Institute of Management,0.0,0.0,IN,0
A5104143781,2025,0.0,4,4,1,2022,3.0,1.0,1.0,Computer Science,2019,Beijing University of Posts and Telecommunications,0.0,1.0,CN,1
A5100454595,2023,0.3054302439580517,3,3,1,2023,0.0,1.0,1.0,Computer Science,2020,Anhui University of Science and Technology,0.0,0.0,CN,0
A5071792143,2024,2.302585092994046,1,1,1,2023,1.0,1.0,1.0,Computer Science,2020,,0.0,0.0,,0
A5053947754,2024,1.4086974007923123,4,4,1,2021,3.0,1.0,1.0,Computer Science,2017,Artificial Intelligence Research Institute,0.0,0.0,ES,0
A5043273387,2024,0.8236070704348841,6,6,1,2023,1.0,1.0,1.0,Computer Science,2020,Technical University of Munich,0.0,1.0,DE,1
A5035051966,2024,1.41616508068312,3,3,0,9999,,0.0,0.0,Computer Science,2017,,0.0,0.0,,0
A5044377595,2024,0.3662040962227033,3,3,1,2021,3.0,1.0,1.0,Computer Science,2019,Guangdong University of Technology,0.0,1.0,CN,1
A5100687147,2022,1.2735190926963786,3,3,1,2021,1.0,1.0,1.0,Computer Science,2018,The University of Osaka,0.0,1.0,JP,1
A5079054986,2024,0.5493061443340549,2,2,0,9999,,0.0,0.0,Medicine,2023,Mie University,0.0,1.0,JP,1
A5010179903,2023,1.2296264847046452,3,3,1,2022,1.0,1.0,1.0,Computer Science,2021,Pontificia Universidad Católica de Valparaíso,0.0,1.0,CL,1
A5101926293,2023,0.9084936575067336,10,10,1,2022,1.0,1.0,1.0,Computer Science,2021,University of Arizona,0.0,1.0,US,1
A5085376429,2023,1.1446515617391564,6,6,1,2023,0.0,1.0,1.0,Computer Science,2018,,0.0,0.0,,0
A5114417858,2024,1.3862943611198906,1,1,0,9999,,0.0,0.0,Computer Science,2018,Unknown,0.0,0.0,Unknown,0
A5039831068,2022,0.5108256237659907,1,1,1,2023,-1.0,0.0,0.0,Unknown,2022,,0.0,0.0,,0
A5028239106,2022,0.5108256237659907,1,1,1,2023,-1.0,0.0,0.0,Engineering,2022,,0.0,0.0,,0
A5018556576,2022,0.5108256237659907,1,1,0,9999,,0.0,0.0,Materials Science,2022,,0.0,0.0,,0
A5001203568,2025,0.0,2,2,0,9999,,0.0,0.0,Computer Science,2019,Concordia University,0.0,1.0,CA,1
A5108068122,2024,2.4260151319598084,2,2,1,2023,1.0,1.0,1.0,Engineering,2022,Queensland University of Technology,0.0,1.0,AU,1
A5101998866,2025,0.0,3,3,0,9999,,0.0,0.0,Medicine,2020,Blue Sky Research (United States),0.0,0.0,US,0
A5014821487,2025,0.0,3,3,0,9999,,0.0,0.0,Medicine,2020,Blue Sky Research (United States),0.0,0.0,US,0
A5045050802,2022,1.2606371469794375,2,2,1,2023,-1.0,0.0,0.0,Computer Science,2019,University of Delhi,0.0,1.0,IN,1
A5124152636,2022,0.8472978603872036,1,1,1,2023,-1.0,0.0,0.0,Computer Science,2022,,0.0,0.0,,0
A5066423975,2025,0.0,8,8,1,2023,2.0,1.0,1.0,Engineering,2017,,0.0,0.0,,0
A5079533447,2022,2.745054748564377,3,3,1,2021,1.0,1.0,1.0,Computer Science,2020,Microsoft (United States),1.0,0.0,US,1
A5100345062,2022,1.4107519991156197,5,5,1,2022,0.0,1.0,1.0,Computer Science,2020,Unknown,0.0,0.0,Unknown,0
A5023752569,2022,2.03876872195286,2,2,1,2020,2.0,1.0,1.0,Computer Science,2018,Queen Mary University of London,0.0,1.0,GB,1
A5070895143,2022,1.0986122886681098,1,1,1,2023,-1.0,0.0,0.0,Medicine,2022,University of Ulster,0.0,0.0,GB,0
A5053522042,2022,0.5493061443340549,2,2,1,2023,-1.0,0.0,0.0,Medicine,2022,Queen's University Belfast,0.0,1.0,GB,1
A5045420024,2022,0.5493061443340549,2,2,1,2023,-1.0,0.0,0.0,Medicine,2022,Queen's University Belfast,0.0,1.0,GB,1
A5088931370,2022,0.5715994760306423,3,3,1,2022,0.0,1.0,1.0,Computer Science,2020,Boston University,0.0,1.0,US,1
A5054931604,2022,0.5715994760306423,3,3,1,2022,0.0,1.0,1.0,Engineering,2020,Mitsubishi Electric (United States),1.0,0.0,US,1
A5055535165,2022,0.9378035722533454,3,3,1,2022,0.0,1.0,1.0,Medicine,2020,Hokkaido University,0.0,1.0,JP,1
A5038062267,2022,0.2554128118829953,2,2,1,2022,0.0,1.0,1.0,Engineering,2019,Mitsubishi Electric (United States),1.0,0.0,US,1
A5101899054,2023,0.7377758908227874,5,5,0,9999,,0.0,0.0,Engineering,2023,Sun Yat-sen University,0.0,1.0,CN,1
A5021358528,2025,0.0,2,2,1,2022,3.0,1.0,1.0,Computer Science,2019,Institute of Medical Sciences and Sum Hospital,0.0,0.0,IN,0
A5085502674,2023,0.3465735902799726,2,2,0,9999,,0.0,0.0,Computer Science,2021,Rashtreeya Sikshana Samithi Trust,0.0,0.0,IN,0
A5073225370,2022,0.5108256237659907,1,1,0,9999,,0.0,0.0,Neuroscience,2021,,0.0,0.0,,0
A5100330762,2022,0.6931471805599453,1,1,1,2023,-1.0,0.0,0.0,Computer Science,2022,Shanghai University,0.0,1.0,CN,1
A5112309835,2024,0.4969813299575999,10,10,1,2022,2.0,1.0,1.0,Computer Science,2021,Institut national de recherche en informatique et en automatique,0.0,0.0,FR,0
A5002781077,2024,0.9634572526320548,3,3,1,2023,1.0,1.0,1.0,Neuroscience,2022,Japan Women's College of Physical Education,0.0,0.0,JP,0
A5038763846,2025,0.0,2,2,1,2023,2.0,1.0,1.0,Computer Science,2021,"Rutgers, The State University of New Jersey",0.0,0.0,US,0
A5048176207,2025,0.0,11,11,1,2023,2.0,1.0,1.0,Computer Science,2015,Brookhaven National Laboratory,0.0,0.0,US,0
A5081620315,2025,0.0,3,3,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2023,Brookhaven National Laboratory,0.0,0.0,US,0
A5045549996,2023,0.7225929394740411,4,4,1,2023,0.0,1.0,1.0,Computer Science,2021,Universidade Federal Fluminense,0.0,0.0,BR,0
A5063982404,2024,0.4479398673070137,4,4,0,9999,,0.0,0.0,Computer Science,2022,,0.0,0.0,,0
A5031854562,2024,0.7225929394740411,4,4,1,2022,2.0,1.0,1.0,Medicine,2017,Amazon (United States),1.0,0.0,US,1
A5071384393,2024,1.1228835796388807,7,7,1,2023,1.0,1.0,1.0,Computer Science,2019,Nanjing University of Chinese Medicine,0.0,1.0,CN,1
A5100342816,2022,0.9808292530117262,1,1,1,2023,-1.0,0.0,0.0,Engineering,2021,Zhengzhou University,0.0,0.0,CN,0
A5100402896,2024,0.2310490601866484,3,3,0,9999,,0.0,0.0,Computer Science,2022,Tongji University,0.0,1.0,CN,1
A5015420720,2024,0.3465735902799726,4,4,1,2023,1.0,1.0,1.0,Computer Science,2018,University of Science and Technology of China,0.0,1.0,CN,1
A5100366819,2022,0.5674899664194922,2,2,1,2022,0.0,1.0,1.0,Computer Science,2019,Seoul National University of Science and Technology,0.0,1.0,KR,1
A5082464861,2024,1.4978661367769954,2,2,1,2023,1.0,1.0,1.0,Computer Science,2022,Central University of Rajasthan,0.0,0.0,IN,0
A5044008966,2024,0.358351893845611,5,5,1,2021,3.0,1.0,1.0,Physics and Astronomy,2018,Auckland University of Technology,0.0,1.0,NZ,1
A5019030424,2025,0.0,10,10,1,2023,2.0,1.0,1.0,Computer Science,2019,,0.0,0.0,,0
A5103110668,2025,0.0,12,12,1,2023,2.0,1.0,1.0,Computer Science,2019,,0.0,0.0,,0
A5059708262,2022,0.3656254226797859,5,5,1,2022,0.0,1.0,1.0,Computer Science,2019,"University of California, Irvine",0.0,1.0,US,1
A5110211599,2024,1.5222612188617115,2,2,0,9999,,0.0,0.0,Engineering,2023,Navitas Systems (United States),0.0,1.0,US,1
A5100680219,2023,0.8047189562170503,2,2,1,2021,2.0,1.0,1.0,Engineering,2020,Changzhi Medical College,0.0,0.0,CN,0
A5079755356,2023,1.0986122886681098,1,1,0,9999,,0.0,0.0,Engineering,2023,Munich University of Applied Sciences,0.0,0.0,DE,0
A5100436079,2024,2.138333059508028,2,2,1,2022,2.0,1.0,1.0,Engineering,2018,Shenzhen University,0.0,1.0,CN,1
A5085428364,2024,1.6094379124341005,1,1,1,2023,1.0,1.0,1.0,Physics and Astronomy,2021,Bournemouth University,0.0,0.0,GB,0
A5022664382,2024,1.7661057888493457,3,3,1,2023,1.0,1.0,1.0,Computer Science,2022,Carnegie Mellon University,0.0,1.0,US,1
A5101976531,2025,0.0,7,7,1,2023,2.0,1.0,1.0,Computer Science,2021,Ningbo University,0.0,0.0,CN,0
A5014150958,2025,0.0,6,6,1,2023,2.0,1.0,1.0,Computer Science,2021,Zhejiang Lab,0.0,0.0,CN,0
A5100774416,2025,0.0,4,4,1,2022,3.0,1.0,1.0,Engineering,2019,Henan University of Science and Technology,0.0,0.0,CN,0
A5100413656,2022,0.2876820724517809,1,1,1,2022,0.0,1.0,1.0,Engineering,2020,Lingnan University,0.0,1.0,HK,1
A5054785818,2022,0.2876820724517809,1,1,1,2022,0.0,1.0,1.0,Engineering,2021,Beijing University of Posts and Telecommunications,0.0,1.0,CN,1
A5101489329,2025,0.0,2,2,0,9999,,0.0,0.0,Computer Science,2022,Hong Kong Baptist University,0.0,1.0,HK,1
A5081036622,2026,0.0,3,3,1,2023,3.0,1.0,1.0,Computer Science,2018,Singapore Management University,0.0,1.0,SG,1
A5050960711,2023,0.8180011723621927,9,9,1,2022,1.0,1.0,1.0,Computer Science,2019,University of Manchester,0.0,0.0,GB,0
A5101454443,2024,2.079441541679836,1,1,0,9999,,0.0,0.0,Computer Science,2020,Xi'an University of Science and Technology,0.0,0.0,CN,0
A5043511500,2023,0.287843288648895,7,7,0,9999,,0.0,0.0,Engineering,2017,,0.0,0.0,,0
A5005913897,2023,1.3105194120562902,2,2,1,2021,2.0,1.0,1.0,Engineering,2018,National and Kapodistrian University of Athens,0.0,1.0,GR,1
A5060901163,2023,0.8047189562170503,2,2,1,2022,1.0,1.0,1.0,Computer Science,2018,Chungbuk National University,0.0,1.0,KR,1
A5019206666,2024,0.3465735902799726,2,2,1,2023,1.0,1.0,1.0,Computer Science,2017,Unknown,0.0,0.0,Unknown,0
A5031480753,2023,1.71043845311874,5,5,1,2021,2.0,1.0,1.0,Computer Science,2019,ETH Zurich,0.0,1.0,CH,1
A5109576489,2023,0.9026834003674034,3,3,1,2020,3.0,1.0,1.0,Computer Science,2018,,0.0,0.0,,0
A5049020441,2025,0.0,5,5,1,2023,2.0,1.0,1.0,Materials Science,2022,Lawrence Berkeley National Laboratory,0.0,0.0,US,0
A5053341118,2024,2.680578237162513,3,3,0,9999,,0.0,0.0,Computer Science,2021,Harbin Engineering University,0.0,1.0,CN,1
A5102796513,2024,0.4158883083359671,5,5,0,9999,,0.0,0.0,Computer Science,2023,Hunan University of Traditional Chinese Medicine,0.0,1.0,CN,1
A5038516431,2024,0.5075173815233827,10,10,1,2022,2.0,1.0,1.0,Computer Science,2020,Guangdong University of Technology,0.0,1.0,CN,1
A5010754413,2023,1.1140502164063355,5,5,1,2022,1.0,1.0,1.0,Computer Science,2020,Technical University of Munich,0.0,1.0,DE,1
A5100445907,2022,0.7702225204735744,2,2,1,2023,-1.0,0.0,0.0,Engineering,2022,Hanyang University,0.0,1.0,KR,1
A5100607695,2022,0.7702225204735744,2,2,1,2023,-1.0,0.0,0.0,Engineering,2022,Hongik University,0.0,0.0,KR,0
A5091796975,2022,0.6342556627317535,2,2,0,9999,,0.0,0.0,Medicine,2020,Seoil University,0.0,0.0,KR,0
A5030881071,2022,0.9808292530117262,1,1,0,9999,,0.0,0.0,Medicine,2020,Cleveland Clinic,0.0,0.0,US,0
A5069086621,2023,0.6931471805599453,1,1,1,2022,1.0,1.0,1.0,Computer Science,2018,Unknown,0.0,0.0,Unknown,0
A5032598396,2022,0.7702225204735744,2,2,0,9999,,0.0,0.0,Engineering,2021,Indian Institute of Technology Madras,0.0,1.0,IN,1
A5100456041,2023,0.8929645827581193,13,13,1,2022,1.0,1.0,1.0,Engineering,2018,Beijing Institute of Technology,0.0,1.0,CN,1
A5021413624,2023,0.9162907318741552,1,1,1,2023,0.0,1.0,1.0,Medicine,2021,National Institutes of Health,0.0,0.0,US,0
A5068746887,2023,0.9162907318741552,1,1,1,2023,0.0,1.0,1.0,Neuroscience,2020,Shanghai Jiao Tong University,0.0,1.0,CN,1
A5039434432,2022,0.5674899664194922,2,2,0,9999,,0.0,0.0,Engineering,2017,RMIT University,0.0,1.0,AU,1
A5102872980,2024,1.2424533248940002,2,2,0,9999,,0.0,0.0,Medicine,2022,University of Maine,0.0,0.0,US,0
A5046675967,2024,1.3862943611198906,1,1,1,2023,1.0,1.0,1.0,"Biochemistry, Genetics and Molecular Biology",2022,Argonne National Laboratory,0.0,0.0,US,0
A5059741659,2024,0.6931471805599453,2,2,1,2023,1.0,1.0,1.0,"Biochemistry, Genetics and Molecular Biology",2022,Argonne National Laboratory,0.0,0.0,US,0
A5028188095,2024,1.039720770839918,2,2,1,2023,1.0,1.0,1.0,"Biochemistry, Genetics and Molecular Biology",2018,Argonne National Laboratory,0.0,0.0,US,0
A5101409340,2023,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2020,Unknown,0.0,0.0,Unknown,0
A5003019748,2025,0.2772588722239781,5,5,1,2022,3.0,1.0,1.0,Computer Science,2020,Unknown,0.0,0.0,Unknown,0
A5101954574,2025,0.1066380277784531,13,13,1,2022,3.0,1.0,1.0,Computer Science,2018,Capital Medical University,0.0,0.0,CN,0
A5090042364,2024,1.3862943611198906,1,1,0,9999,,0.0,0.0,Computer Science,2022,Allen Institute,0.0,0.0,US,0
A5100752866,2022,0.8203901943391122,4,4,1,2022,0.0,1.0,1.0,Computer Science,2018,Shanghai Institute for Science of Science,0.0,0.0,CN,0
A5002607820,2022,0.8472978603872036,1,1,0,9999,,0.0,0.0,Dentistry,2022,Guangxi Agricultural Machinery Research Institute,0.0,0.0,CN,0
A5100334661,2024,1.0910642230715404,5,5,1,2021,3.0,1.0,1.0,Engineering,2017,Sichuan Agricultural University,0.0,0.0,CN,0
A5067443324,2024,0.6931471805599453,2,2,0,9999,,0.0,0.0,Medicine,2020,The Royal Melbourne Hospital,0.0,0.0,AU,0
A5024374739,2024,1.039720770839918,2,2,0,9999,,0.0,0.0,Computer Science,2019,Stony Brook University,0.0,1.0,US,1
A5100646991,2022,0.5108256237659907,1,1,0,9999,,0.0,0.0,Computer Science,2021,Unknown,0.0,0.0,Unknown,0
A5037753193,2022,0.4904146265058631,2,2,1,2023,-1.0,0.0,0.0,Materials Science,2021,Unknown,0.0,0.0,Unknown,0
A5066063885,2022,1.674626840282092,3,3,1,2022,0.0,1.0,1.0,Computer Science,2019,Fudan University,0.0,1.0,CN,1
A5101481194,2022,1.3862943611198906,1,1,1,2021,1.0,1.0,1.0,Computer Science,2020,Baidu (China),1.0,1.0,CN,1
A5100382102,2022,2.035935853185021,2,2,1,2022,0.0,1.0,1.0,Computer Science,2020,South China Normal University,0.0,1.0,CN,1
A5064374603,2025,0.0,13,13,1,2022,3.0,1.0,1.0,Computer Science,2019,Guangzhou University of Chinese Medicine,0.0,0.0,CN,0
A5113860172,2024,0.6802394763324312,5,5,1,2021,3.0,1.0,1.0,Engineering,2019,Sun Yat-sen University,0.0,1.0,CN,1
A5077757629,2022,0.8472978603872036,1,1,0,9999,,0.0,0.0,Computer Science,2017,Jawaharlal Nehru University,0.0,1.0,IN,1
A5069264027,2025,0.0,7,7,1,2023,2.0,1.0,1.0,Computer Science,2019,Universidade de São Paulo,0.0,1.0,BR,1
A5049931230,2022,1.3274028432916989,2,2,1,2023,-1.0,0.0,0.0,Computer Science,2021,,0.0,0.0,,0
A5018239951,2025,0.0,3,3,0,9999,,0.0,0.0,Computer Science,2022,Russian Academy of Sciences,0.0,0.0,RU,0
A5060381913,2025,0.0,7,7,0,9999,,0.0,0.0,Computer Science,2019,Tongji University,0.0,1.0,CN,1
A5029380368,2024,0.9436393464567372,9,9,1,2023,1.0,1.0,1.0,Computer Science,2021,,0.0,0.0,,0
A5100703823,2022,0.601986402162968,2,2,0,9999,,0.0,0.0,Engineering,2019,Tianjin University of Traditional Chinese Medicine,0.0,1.0,CN,1
A5086000078,2025,0.0,3,3,1,2022,3.0,1.0,1.0,Computer Science,2015,Xi'an University of Architecture and Technology,0.0,0.0,CN,0
A5100432725,2025,0.0,3,3,1,2022,3.0,1.0,1.0,Computer Science,2019,Beijing Institute of Technology,0.0,1.0,CN,1
A5101439780,2024,1.0148408125744743,3,3,1,2022,2.0,1.0,1.0,Computer Science,2020,Shanxi Agricultural University,0.0,0.0,CN,0
A5102459817,2024,2.41053069710043,4,4,1,2023,1.0,1.0,1.0,Computer Science,2017,Fujian Medical University,0.0,0.0,CN,0
A5023478257,2022,0.6931471805599453,1,1,0,9999,,0.0,0.0,Engineering,2018,Consejo Nacional de Investigaciones Científicas y Técnicas,0.0,0.0,AR,0
A5021315343,2023,1.0845268501847616,2,2,1,2022,1.0,1.0,1.0,Computer Science,2021,Unknown,0.0,0.0,Unknown,0
A5044003518,2022,0.5108256237659907,1,1,0,9999,,0.0,0.0,Computer Science,2022,Lawrence Livermore National Laboratory,0.0,0.0,US,0
A5069469652,2024,0.6356107660695891,10,10,1,2023,1.0,1.0,1.0,Computer Science,2020,Munich Center for Machine Learning,0.0,0.0,,0
A5032808299,2025,0.0,5,5,1,2023,2.0,1.0,1.0,Medicine,2019,Hebei University of Engineering,0.0,0.0,CN,0
A5074393700,2023,1.5490005607031676,5,5,1,2023,0.0,1.0,1.0,Computer Science,2018,Columbia University,0.0,1.0,US,1
A5045014005,2023,0.3662040962227033,3,3,1,2023,0.0,1.0,1.0,Computer Science,2019,Vietnam National University Ho Chi Minh City,0.0,1.0,VN,1
A5003627780,2024,1.9459101490553128,1,1,1,2023,1.0,1.0,1.0,Computer Science,2021,Korea National University of Transportation,0.0,0.0,KR,0
A5056407977,2023,0.5493061443340549,2,2,1,2023,0.0,1.0,1.0,Computer Science,2019,University of Windsor,0.0,0.0,CA,0
A5056767671,2025,0.0,21,21,1,2023,2.0,1.0,1.0,Computer Science,2018,Vietnam National University Ho Chi Minh City,0.0,1.0,VN,1
A5052922425,2023,1.257609480348109,4,4,1,2021,2.0,1.0,1.0,Computer Science,2018,Gree (China),0.0,1.0,CN,1
A5013075810,2023,1.390048627064454,10,10,1,2023,0.0,1.0,1.0,Computer Science,2021,Unknown,0.0,0.0,Unknown,0
A5067892749,2024,0.9359010884507956,2,2,0,9999,,0.0,0.0,Materials Science,2021,Brookhaven National Laboratory,0.0,0.0,US,0
A5100610923,2024,0.9901381551899004,3,3,0,9999,,0.0,0.0,Physics and Astronomy,2020,University of British Columbia,0.0,1.0,CA,1
A5110736384,2025,0.0,5,5,0,9999,,0.0,0.0,Engineering,2017,Wuhan University of Technology,0.0,1.0,CN,1
A5100355572,2023,1.354025100551105,2,2,1,2023,0.0,1.0,1.0,Computer Science,2021,Harbin University of Science and Technology,0.0,0.0,CN,0
A5072082849,2023,1.083220080440884,5,5,1,2022,1.0,1.0,1.0,Computer Science,2020,Unknown,0.0,0.0,Unknown,0
A5052831869,2024,1.324579341637009,4,4,1,2023,1.0,1.0,1.0,Computer Science,2020,University of Trento,0.0,1.0,IT,1
A5042362480,2024,1.3862943611198906,1,1,0,9999,,0.0,0.0,Medicine,2023,Precision for Medicine (United States),0.0,0.0,US,0
A5051997286,2025,0.0,5,5,0,9999,,0.0,0.0,Computer Science,2023,University of Nottingham Ningbo China,0.0,1.0,CN,1
A5045167742,2023,1.3862943611198906,1,1,0,9999,,0.0,0.0,Engineering,2018,China Energy Engineering Corporation (China),0.0,1.0,CN,1
A5079270961,2023,1.3862943611198906,1,1,0,9999,,0.0,0.0,Engineering,2017,Sun Yat-sen University,0.0,1.0,CN,1
A5048717908,2023,1.3862943611198906,1,1,0,9999,,0.0,0.0,Engineering,2019,Institute of Research of Iron and Steel Shasteel,0.0,0.0,CN,0
A5080734082,2024,0.9300369057890212,7,7,1,2023,1.0,1.0,1.0,Computer Science,2022,Unknown,0.0,0.0,Unknown,0
A5047291051,2023,0.5493061443340549,2,2,0,9999,,0.0,0.0,Engineering,2017,Seoul National University,0.0,1.0,KR,1
A5100378601,2025,0.0,8,8,1,2022,3.0,1.0,1.0,Medicine,2021,Xi'an University of Science and Technology,0.0,0.0,CN,0
A5003348604,2024,1.0986122886681098,1,1,1,2021,3.0,1.0,1.0,Computer Science,2020,"Sofia University ""St. Kliment Ohridski""",0.0,1.0,BG,1
A5076908482,2024,0.8958797346140275,2,2,1,2021,3.0,1.0,1.0,Computer Science,2017,"Sofia University ""St. Kliment Ohridski""",0.0,1.0,BG,1
A5106184984,2023,2.498606136882058,2,2,1,2023,0.0,1.0,1.0,Computer Science,2021,University of Malaya,0.0,0.0,MY,0
A5023964467,2024,0.8047189562170501,2,2,0,9999,,0.0,0.0,Computer Science,2022,"University of California, Los Angeles",0.0,1.0,US,1
A5100456776,2023,1.1040920835057326,5,5,1,2021,2.0,1.0,1.0,Computer Science,2017,Henan University,0.0,0.0,CN,0
A5100366885,2024,0.5972531564093516,3,3,0,9999,,0.0,0.0,Engineering,2023,Heilongjiang University,0.0,0.0,CN,0
A5005057675,2022,1.347900276467782,3,3,0,9999,,0.0,0.0,Computer Science,2021,National Institute of Technology Calicut,0.0,1.0,IN,1
A5071655887,2023,0.9293643029252489,3,3,1,2023,0.0,1.0,1.0,Computer Science,2021,Beijing Information Science & Technology University,0.0,0.0,CN,0
A5081506611,2025,0.0,5,5,1,2023,2.0,1.0,1.0,Computer Science,2017,University of Florence,0.0,1.0,IT,1
A5053986996,2025,0.0,6,6,1,2023,2.0,1.0,1.0,Computer Science,2017,University of Florence,0.0,1.0,IT,1
A5023195984,2025,0.0,3,3,0,9999,,0.0,0.0,Computer Science,2019,,0.0,0.0,,0
A5016625901,2022,0.3992538481088858,2,2,1,2023,-1.0,0.0,0.0,Computer Science,2022,Unknown,0.0,0.0,Unknown,0
A5053995594,2022,0.3992538481088858,2,2,1,2023,-1.0,0.0,0.0,Computer Science,2017,National University of Defense Technology,0.0,1.0,CN,1
A5030398655,2025,0.0,2,2,0,9999,,0.0,0.0,Computer Science,2022,Johns Hopkins University Applied Physics Laboratory,0.0,1.0,US,1
A5087682739,2024,0.7741447190953875,11,11,1,2022,2.0,1.0,1.0,Computer Science,2021,Michigan State University,0.0,1.0,US,1
A5100375200,2024,1.354025100551105,2,2,1,2023,1.0,1.0,1.0,Computer Science,2020,Xi'an University of Science and Technology,0.0,0.0,CN,0
A5007601689,2025,0.0,2,2,1,2023,2.0,1.0,1.0,Computer Science,2022,Second Affiliated Hospital of Guangzhou Medical University,0.0,0.0,CN,0
A5075255530,2024,1.868834809141684,2,2,0,9999,,0.0,0.0,Engineering,2023,NIMS University,0.0,0.0,IN,0
A5018582673,2023,0.8125763025268661,7,7,1,2023,0.0,1.0,1.0,Computer Science,2019,Shenyang University of Technology,0.0,0.0,CN,0
A5116386957,2023,0.9162907318741552,1,1,1,2021,2.0,1.0,1.0,Computer Science,2020,,0.0,0.0,,0
A5102982925,2023,0.8291140383017662,2,2,0,9999,,0.0,0.0,Engineering,2021,Guangdong Pharmaceutical University,0.0,0.0,CN,0
A5027587733,2023,0.6931471805599453,1,1,0,9999,,0.0,0.0,Medicine,2022,State Grid Corporation of China (China),1.0,1.0,CN,1
